chr	start	end
chr15	76053923	76054388
chr15	76059584	76060492
chr15	76061213	76061855
chr15	76062823	76063671
chr15	76069610	76069979
chr15	76073632	76073953
chr15	76076894	76078936
chr15	76082434	76083450
chr15	76083864	76084580
chr15	76084963	76085207
chr15	76090268	76090972
chr15	76093698	76094327
chr15	76099564	76099714
chr15	76100120	76100575
chr15	76104401	76104800
chr15	76113514	76114013
chr15	76114406	76114611
chr15	76115818	76116309
chr15	76118266	76118373
chr15	76124758	76125642
chr15	76134279	76134389
chr15	76137433	76138072
chr15	76142596	76142855
chr15	76157319	76158230
chr15	76161398	76162163
chr15	76162907	76163536
chr15	76173483	76174913
chr15	76180218	76180926
chr15	76182505	76182622
chr15	76183471	76183964
chr15	76184412	76185185
chr15	76193139	76193254
chr15	76199000	76200123
chr15	76210518	76211716
chr15	76213098	76213154
chr15	76219443	76219612
chr15	76224823	76224961
chr15	76227922	76228049
chr15	76231401	76231765
chr15	76238574	76238672
chr15	76247407	76247890
chr15	76251325	76252118
chr15	76253025	76253230
chr15	76259544	76259711
chr15	76264467	76264974
chr15	76266798	76267433
chr15	76273029	76273096
chr15	76275150	76275263
chr15	76281246	76281311
chr15	76281800	76281855
chr15	76287815	76288108
chr15	76291686	76292005
chr15	76295333	76295465
chr15	76298554	76299154
chr15	76303113	76303182
chr15	76307405	76308630
chr15	76315817	76315873
chr15	76316891	76317042
chr15	76321475	76321617
chr15	76325115	76325211
chr15	76328254	76328754
chr15	76329982	76330082
chr15	76340115	76340451
chr15	76341145	76341553
chr15	76343108	76343155
chr15	76348988	76349548
chr15	76349920	76350353
chr15	76352475	76352822
chr15	76353417	76354494
chr15	76364375	76365140
chr15	76368081	76369630
chr15	76370056	76370228
chr15	76376116	76376449
chr15	76380516	76380975
chr15	76383050	76383594
chr15	76406480	76407703
chr15	76420559	76420644
chr15	76423979	76424163
chr15	76427037	76427300
chr15	76428323	76428621
chr15	76432562	76432934
chr15	76437549	76438462
chr15	76443293	76443528
chr15	76446379	76447979
chr15	76455818	76456958
chr15	76463100	76463246
chr15	76469785	76470683
chr15	76476925	76477400
chr15	76479732	76479983
chr15	76481322	76481812
chr15	76487136	76487656
chr15	76490107	76490956
chr15	76491522	76491855
chr15	76496811	76498130
chr15	76501670	76502484
chr15	76508546	76508946
chr15	76509460	76509585
chr15	76517210	76517962
chr15	76519245	76519982
chr15	76520922	76521002
chr15	76528005	76528887
chr15	76531195	76531707
chr15	76535541	76535590
chr15	76540512	76541557
chr15	76546773	76547049
chr15	76552643	76553581
chr15	76553904	76554424
chr15	76554895	76555532
chr15	76565342	76565558
chr15	76567022	76567434
chr15	76575456	76575931
chr15	76584694	76584781
chr15	76585407	76585660
chr15	76596869	76597523
chr15	76600889	76601253
chr15	76601679	76601771
chr15	76609796	76610176
chr15	76616306	76616502
chr15	76617740	76617905
chr15	76622259	76622415
chr15	76626542	76626637
chr15	76627928	76628136
chr15	76629969	76630109
chr15	76632475	76633022
chr15	76638254	76639513
chr15	76641694	76642028
chr15	76647218	76648943
chr15	76659950	76660202
chr15	76668325	76668374
chr15	76682025	76682189
chr15	76687088	76687323
chr15	76700871	76702224
chr15	76702706	76703144
chr15	76709343	76710230
chr15	76729775	76730638
chr15	76734222	76735526
chr15	76737591	76737881
chr15	76738436	76738839
chr15	76748266	76748570
chr15	76755197	76756559
chr15	76758146	76758604
chr15	76776553	76776822
chr15	76778634	76779714
chr15	76804118	76804915
chr15	76817908	76818397
chr15	76834276	76834704
chr15	76837126	76837252
chr15	76844447	76844520
chr15	76845323	76845567
chr15	76859752	76860293
chr15	76866008	76866276
chr15	76867330	76867484
chr15	76868236	76868622
chr15	76871326	76871498
chr15	76873624	76873895
chr15	76876193	76876302
chr15	76883436	76883961
chr15	76889031	76889347
chr15	76901903	76902267
chr15	76903402	76903458
chr15	76908351	76908616
chr15	76954656	76955472
chr15	76972971	76973352
chr15	76980130	76980217
chr15	76980967	76981139
chr15	76983770	76984453
chr15	76993808	76993989
chr15	76996839	76997054
chr15	77032759	77032944
chr15	77034070	77034475
chr15	77045165	77045633
chr15	77050650	77050972
chr15	77066974	77067271
chr15	77074480	77074748
chr15	77075930	77076024
chr15	77087965	77088045
chr15	77136761	77137759
chr15	77166796	77167525
chr15	77168611	77169277
chr15	77173683	77175043
chr15	77183265	77183406
chr15	77186994	77187447
chr15	77188886	77189548
chr15	77197340	77198068
chr15	77198558	77199020
chr15	77212779	77213052
chr15	77218022	77218189
chr15	77227938	77228391
chr15	77229445	77229677
chr15	77374593	77374755
chr15	77442409	77442469
chr15	77458881	77459306
chr15	77462458	77462837
chr15	77463978	77464313
chr15	77467859	77468030
chr15	77494361	77494550
chr15	77570933	77571501
chr15	77576940	77577114
chr15	77578374	77578594
chr15	77581035	77581162
chr15	77585338	77585902
chr15	77586623	77586736
chr15	77587182	77587744
chr15	77592531	77592844
chr15	77603694	77604532
chr15	77605964	77606405
chr15	77612811	77613309
chr15	77628494	77628762
chr15	77629144	77629560
chr15	77631027	77631436
chr15	77633578	77633864
chr15	77636271	77636399
chr15	77644698	77645157
chr15	77651316	77651590
chr15	77652561	77653423
chr15	77653621	77654200
chr15	77658362	77658503
chr15	77660252	77660524
chr15	77664771	77665028
chr15	77666560	77666818
chr15	77667358	77667554
chr15	77671949	77673181
chr15	77678211	77678653
chr15	77680039	77680309
chr15	77685689	77686045
chr15	77687977	77688683
chr15	77696374	77696506
chr15	77698198	77698377
chr15	77704197	77704277
chr15	77705166	77705539
chr15	77711948	77712993
chr15	77713231	77713568
chr15	77719256	77719506
chr15	77720392	77720516
chr15	77722318	77722585
chr15	77723734	77723828
chr15	77735646	77736225
chr15	77737229	77737383
chr15	77741514	77741810
chr15	77742295	77743058
chr15	77747521	77748404
chr15	77751555	77751674
chr15	77753255	77754117
chr15	77759120	77759874
chr15	77761897	77762517
chr15	77764323	77764613
chr15	77773481	77773582
chr15	77776158	77776422
chr15	77779232	77779317
chr15	77786525	77787625
chr15	77788456	77788937
chr15	77795503	77796145
chr15	77800799	77801836
chr15	77804457	77805144
chr15	77807815	77808384
chr15	77812547	77813194
chr15	77814701	77815050
chr15	77825815	77826059
chr15	77826507	77826812
chr15	77834289	77834802
chr15	77837245	77837385
chr15	77848634	77849270
chr15	77854877	77855085
chr15	77862754	77862855
chr15	77867860	77868042
chr15	77909649	77909803
chr15	77950029	77950646
chr15	77989829	77989896
chr15	78002178	78002422
chr15	78003136	78004073
chr15	78008731	78009348
chr15	78015223	78015710
chr15	78034434	78034908
chr15	78062327	78062574
chr15	78066157	78066324
chr15	78069836	78070341
chr15	78074995	78075734
chr15	78076807	78076952
chr15	78087796	78088458
chr15	78088728	78088931
chr15	78091029	78091600
chr15	78098226	78098770
chr15	78101727	78101834
chr15	78106717	78106779
chr15	78108676	78108994
chr15	78123324	78123472
chr15	78142485	78143312
chr15	78149430	78149770
chr15	78151192	78151684
chr15	78156144	78156475
chr15	78169867	78170116
chr15	78170425	78171122
chr15	78174201	78174364
chr15	78178361	78178877
chr15	78184442	78184501
chr15	78185561	78185651
chr15	78199223	78200140
chr15	78206101	78206178
chr15	78212037	78212094
chr15	78212761	78212991
chr15	78214125	78214185
chr15	78235991	78237429
chr15	78243337	78244265
chr15	78252794	78253284
chr15	78254994	78255426
chr15	78259002	78259725
chr15	78262062	78262473
chr15	78265257	78265638
chr15	78267041	78267794
chr15	78268143	78268466
chr15	78278023	78279079
chr15	78279936	78280280
chr15	78280549	78281068
chr15	78286005	78286206
chr15	78293389	78293708
chr15	78298706	78299190
chr15	78300952	78301382
chr15	78310194	78310467
chr15	78311866	78312298
chr15	78338244	78338318
chr15	78342335	78342477
chr15	78343663	78343836
chr15	78344940	78345402
chr15	78350926	78351254
chr15	78359947	78360347
chr15	78362316	78363364
chr15	78369371	78369461
chr15	78375318	78375427
chr15	78377909	78378110
chr15	78378603	78379018
chr15	78379792	78380270
chr15	78385208	78385843
chr15	78388267	78388379
chr15	78394293	78396267
chr15	78401960	78403483
chr15	78411633	78412779
chr15	78417623	78418173
chr15	78418545	78418920
chr15	78419455	78419618
chr15	78425235	78425466
chr15	78427407	78427769
chr15	78428108	78428461
chr15	78434982	78435128
chr15	78438113	78438190
chr15	78440672	78440916
chr15	78453838	78454264
chr15	78455079	78455282
chr15	78465718	78465859
chr15	78466652	78466763
chr15	78482819	78483163
chr15	78492127	78492472
chr15	78517228	78517575
chr15	78529019	78529276
chr15	78529668	78529855
chr15	78534280	78534399
chr15	78542651	78542700
chr15	78542953	78543240
chr15	78543529	78543683
chr15	78549884	78549964
chr15	78550416	78550800
chr15	78554770	78554908
chr15	78561020	78561093
chr15	78573486	78573767
chr15	78574634	78574909
chr15	78579976	78580525
chr15	78583761	78584019
chr15	78584934	78585107
chr15	78594056	78594212
chr15	78602141	78603248
chr15	78603443	78604232
chr15	78609029	78610039
chr15	78611281	78611537
chr15	78618635	78618743
chr15	78627009	78627186
chr15	78632660	78634161
chr15	78641912	78642053
chr15	78645871	78646484
chr15	78656894	78657462
chr15	78662201	78663256
chr15	78664045	78664546
chr15	78665455	78666073
chr15	78670819	78670949
chr15	78672814	78673553
chr15	78673975	78674342
chr15	78678906	78679385
chr15	78682063	78682664
chr15	78693811	78693874
chr15	78694178	78694592
chr15	78698953	78699225
chr15	78700196	78700679
chr15	78706741	78708301
chr15	78713910	78713970
chr15	78719955	78720452
chr15	78724942	78725415
chr15	78729574	78731330
chr15	78731818	78732032
chr15	78733747	78734119
chr15	78744012	78744839
chr15	78746034	78746399
chr15	78753002	78754451
chr15	78756725	78757331
chr15	78758479	78758879
chr15	78761817	78762336
chr15	78765238	78765853
chr15	78773109	78773482
chr15	78777941	78778664
chr15	78786701	78787192
chr15	78787462	78787687
chr15	78793199	78793710
chr15	78804103	78804747
chr15	78807448	78807680
chr15	78812968	78814431
chr15	78822755	78822944
chr15	78826334	78826796
chr15	78827185	78827289
chr15	78834421	78834581
chr15	78837302	78837400
chr15	78840420	78840602
chr15	78842026	78842205
chr15	78844935	78845235
chr15	78853111	78853535
chr15	78858407	78859317
chr15	78860964	78861635
chr15	78868189	78868795
chr15	78869232	78869810
chr15	78873314	78873838
chr15	78875461	78875674
chr15	78880976	78881226
chr15	78881599	78882802
chr15	78888192	78888562
chr15	78892935	78893710
chr15	78898118	78898491
chr15	78898803	78899286
chr15	78902028	78902491
chr15	78905344	78906543
chr15	78912251	78912354
chr15	78914005	78914102
chr15	78915073	78915190
chr15	78919714	78920306
chr15	78920600	78920769
chr15	78922905	78923086
chr15	78927033	78927113
chr15	78928130	78928677
chr15	78929387	78929955
chr15	78936269	78936536
chr15	78938885	78940163
chr15	78956613	78957346
chr15	78971376	78972333
chr15	78978271	78978341
chr15	78978943	78979434
chr15	78984780	78984881
chr15	78985918	78986453
chr15	78992817	78992996
chr15	78993481	78994286
chr15	79004851	79005004
chr15	79015644	79016040
chr15	79018206	79018707
chr15	79022919	79023632
chr15	79024333	79024664
chr15	79025543	79025721
chr15	79038885	79039012
chr15	79041091	79041193
chr15	79043095	79043371
chr15	79044642	79044711
chr15	79055233	79055563
chr15	79059482	79060111
chr15	79073336	79074092
chr15	79080972	79081184
chr15	79082323	79083156
chr15	79084053	79084335
chr15	79089987	79090316
chr15	79090914	79091103
chr15	79091486	79092189
chr15	79100801	79101938
chr15	79104029	79104163
chr15	79110783	79110872
chr15	79111400	79112337
chr15	79115930	79116110
chr15	79117836	79117897
chr15	79128046	79128512
chr15	79128770	79128981
chr15	79131047	79131454
chr15	79136609	79137344
chr15	79138588	79138691
chr15	79142746	79142793
chr15	79144534	79144679
chr15	79146103	79146232
chr15	79151974	79152966
chr15	79157612	79159192
chr15	79163813	79164350
chr15	79177548	79179027
chr15	79184235	79184557
chr15	79187975	79188317
chr15	79193750	79194084
chr15	79198878	79199756
chr15	79210817	79211329
chr15	79217864	79218119
chr15	79218712	79218839
chr15	79221030	79221322
chr15	79223126	79223291
chr15	79227121	79227707
chr15	79233109	79234144
chr15	79239134	79239377
chr15	79239741	79239974
chr15	79241952	79242219
chr15	79244385	79244677
chr15	79245112	79245294
chr15	79262711	79262847
chr15	79263344	79263838
chr15	79265456	79265939
chr15	79271649	79272904
chr15	79285780	79286312
chr15	79287116	79287300
chr15	79297146	79297790
chr15	79309244	79309372
chr15	79311705	79311931
chr15	79314758	79314905
chr15	79330072	79330240
chr15	79335316	79335627
chr15	79335894	79336861
chr15	79341704	79342440
chr15	79346544	79347566
chr15	79349618	79350084
chr15	79355545	79356865
chr15	79357624	79357937
chr15	79358615	79358736
chr15	79362571	79362760
chr15	79364259	79364429
chr15	79375258	79376437
chr15	79435391	79435936
chr15	79447334	79447837
chr15	79450160	79450883
chr15	79460895	79461061
chr15	79464067	79464178
chr15	79480927	79481599
chr15	79482104	79482188
chr15	79488039	79489899
chr15	79500969	79502129
chr15	79507050	79507125
chr15	79512497	79512637
chr15	79517979	79518683
chr15	79520662	79521565
chr15	79525001	79525216
chr15	79526040	79526327
chr15	79536948	79537550
chr15	79538350	79539341
chr15	79544517	79544799
chr15	79551460	79552032
chr15	79553187	79554208
chr15	79559143	79559710
chr15	79564062	79564448
chr15	79566145	79566464
chr15	79572043	79573304
chr15	79578402	79578865
chr15	79583385	79583895
chr15	79591150	79591430
chr15	79592343	79592646
chr15	79593939	79594023
chr15	79595150	79595247
chr15	79598915	79599101
chr15	79604498	79605286
chr15	79612922	79613029
chr15	79616876	79617039
chr15	79622163	79622373
chr15	79622792	79623186
chr15	79634394	79635443
chr15	79638662	79638922
chr15	79642013	79642089
chr15	79651919	79651974
chr15	79652711	79653189
chr15	79654466	79654524
chr15	79655499	79656074
chr15	79660948	79661250
chr15	79662563	79662731
chr15	79663660	79665104
chr15	79678580	79678752
chr15	79696762	79696830
chr15	79709836	79710060
chr15	79713750	79714208
chr15	79721809	79723217
chr15	79724124	79724510
chr15	79730469	79730610
chr15	79737243	79737475
chr15	79744671	79744787
chr15	79745456	79745733
chr15	79748248	79748368
chr15	79750280	79750974
chr15	79757761	79758716
chr15	79762818	79763538
chr15	79771315	79771813
chr15	79776383	79777524
chr15	79780720	79781286
chr15	79782838	79783096
chr15	79787262	79787383
chr15	79788309	79788594
chr15	79788805	79789023
chr15	79813110	79813175
chr15	79816577	79816789
chr15	79824724	79824836
chr15	79825936	79826072
chr15	79835552	79835988
chr15	79836716	79836882
chr15	79842363	79842476
chr15	79843346	79843402
chr15	79844830	79844986
chr15	79846750	79847522
chr15	79854979	79855888
chr15	79861193	79861692
chr15	79865461	79865955
chr15	79869011	79869370
chr15	79872647	79872738
chr15	79878000	79878453
chr15	79878717	79879020
chr15	79879337	79879460
chr15	79884440	79884965
chr15	79890062	79890264
chr15	79894237	79894295
chr15	79895824	79896311
chr15	79896982	79897446
chr15	79900393	79900647
chr15	79905138	79907714
chr15	79911203	79911982
chr15	79912374	79912889
chr15	79917963	79918604
chr15	79919174	79919325
chr15	79921300	79922188
chr15	79927400	79928887
chr15	79935045	79935117
chr15	79935794	79936680
chr15	79943040	79943203
chr15	79945816	79946106
chr15	79947478	79948186
chr15	79953052	79953214
chr15	79960580	79960739
